x,y,z,u,v,nx,ny,nz
-73.03553244,212.39112679,88.67102625,0.9379,0.9126,0.0,0.0,0.0
-74.37132195,212.25387017,88.35462854,0.9398,0.9116,0.0,0.0,0.0
-41.73809044,137.77331237,84.41642765,0.1563,0.9322,0.0,0.0,0.0
-48.37335316,-205.44616026,41.47558099,0.789,0.2627,0.0,0.0,0.0
-49.53496253,-205.27118304,42.60987941,0.7877,0.2615,0.0,0.0,0.0
-43.44689026,-190.33460671,75.96584171,0.2304,0.562,0.0,0.0,0.0
-53.52071469,183.69724223,-65.50671367,0.9374,0.5964,0.0,0.0,0.0
-98.88791291,263.06301297,48.87544308,0.935,0.8131,0.0,0.0,0.0
-57.7432952,-125.98477147,16.5326506,0.351,0.5841,0.0,0.0,0.0
-94.9181698,-212.97576421,15.17607154,0.8725,0.2417,0.0,0.0,0.0
97.13865625,167.88008523,-16.376726,0.4338,0.9426,0.0,0.0,0.0
-105.03004793,223.89098938,64.28959809,0.9781,0.8595,0.0,0.0,0.0
34.94275314,-108.15129191,-11.12214215,0.3516,0.3856,0.0,0.0,0.0
37.00460055,-108.20918937,-7.49179215,0.3502,0.3904,0.0,0.0,0.0
38.84773438,-108.54667602,-8.65196598,0.3476,0.39,0.0,0.0,0.0
-95.67086847,240.76346633,-36.43634891,0.9379,0.6929,0.0,0.0,0.0
20.38657103,174.71675973,78.31411498,0.6341,0.1094,0.0,0.0,0.0
19.21837483,171.73859385,75.67966172,0.6327,0.1044,0.0,0.0,0.0
-52.89897928,-194.38439901,80.67564122,0.0754,0.172,0.0,0.0,0.0
5.01615438,-175.6260036,-81.68227972,0.402,0.4883,0.0,0.0,0.0
2.86456095,-175.0688873,-82.03428833,0.4026,0.486,0.0,0.0,0.0
-53.66750457,-194.00559101,75.07937612,0.0821,0.176,0.0,0.0,0.0
-111.09920835,0.5347306,-84.51620162,0.0422,0.2803,0.0,0.0,0.0
16.67448945,157.08082946,61.62125895,0.661,0.0731,0.0,0.0,0.0
108.05410349,250.72849113,-16.95651946,0.4132,0.8394,0.0,0.0,0.0
32.00804208,-108.53433514,-30.60033679,0.3436,0.3619,0.0,0.0,0.0
32.68445489,-107.33377981,-17.87893898,0.3513,0.3763,0.0,0.0,0.0
59.69911096,150.23903144,-20.10252452,0.5698,0.101,0.0,0.0,0.0
-45.73842403,179.33123465,-55.92359795,0.9481,0.5833,0.0,0.0,0.0
-46.89961305,180.95417175,-57.05263406,0.1261,0.6739,0.0,0.0,0.0
-21.60423188,267.54564031,86.28684862,0.8461,0.8721,0.0,0.0,0.0
82.22239955,189.58576259,57.73687889,0.7645,0.1236,0.0,0.0,0.0
-6.0821928,272.9840357,81.22416808,0.826,0.8676,0.0,0.0,0.0
-85.3855597,111.90565648,63.75388799,0.1621,0.8697,0.0,0.0,0.0
-18.12077388,268.90837197,84.97534432,0.8415,0.871,0.0,0.0,0.0
-17.10000205,269.35962316,84.05543304,0.8406,0.8695,0.0,0.0,0.0
-62.87841895,234.85032766,98.1494824,0.9077,0.8944,0.0,0.0,0.0
-81.91790651,184.18891061,78.86498946,0.0777,0.9035,0.0,0.0,0.0
-85.23535942,185.22771789,75.95268392,0.0748,0.8975,0.0,0.0,0.0
-16.48895289,186.64507936,93.89654934,0.8715,0.9716,0.0,0.0,0.0
-15.04524609,187.24109006,94.23290978,0.8692,0.9714,0.0,0.0,0.0
-146.13353862,-29.58596541,7.25243375,0.0853,0.4578,0.0,0.0,0.0
-12.65687981,165.43411595,-65.55782999,0.8947,0.5276,0.0,0.0,0.0
-51.16848377,-106.15579657,-16.70880956,0.3981,0.618,0.0,0.0,0.0
-50.96615991,-106.34530367,-10.36755389,0.3975,0.6094,0.0,0.0,0.0
-55.2266355,-107.80744446,-4.480477,0.3911,0.6025,0.0,0.0,0.0
64.01330825,-220.12069111,-7.49947595,0.6095,0.166,0.0,0.0,0.0
56.82080233,-220.36984053,-9.08747482,0.6065,0.175,0.0,0.0,0.0
48.1015246,289.42098101,-4.88691715,0.3704,0.7516,0.0,0.0,0.0
51.29719457,290.57331489,-3.95481196,0.3743,0.7495,0.0,0.0,0.0
102.94251942,172.17740898,-17.49806095,0.434,0.9343,0.0,0.0,0.0
101.86350117,170.39294591,-18.49502344,0.4324,0.9366,0.0,0.0,0.0
49.39643295,291.56896081,-5.42631028,0.729,0.7643,0.0,0.0,0.0
50.13944371,290.31031768,-4.84424603,0.727,0.7648,0.0,0.0,0.0
-54.0906636,-219.10639112,-46.01193399,0.8947,0.3347,0.0,0.0,0.0
47.51353627,293.98510893,-5.56406013,0.7326,0.7645,0.0,0.0,0.0
10.29850225,192.05324117,91.41736437,0.8357,0.9747,0.0,0.0,0.0
8.20819783,191.2451513,92.1117135,0.8387,0.9744,0.0,0.0,0.0
45.76078196,99.82284581,-23.59066786,0.3127,0.1888,0.0,0.0,0.0
99.15784989,260.69708494,2.73581793,0.4277,0.8112,0.0,0.0,0.0
136.08737807,8.15127194,-22.67001898,0.6789,0.7163,0.0,0.0,0.0
-49.43667565,-217.81113776,44.90175025,0.7927,0.2456,0.0,0.0,0.0
101.35880983,239.30714701,-42.43323269,0.3914,0.8629,0.0,0.0,0.0
-46.20585875,-199.93414786,43.32827185,0.6471,0.9814,0.0,0.0,0.0
86.66661629,266.51738147,3.04604172,0.4187,0.7954,0.0,0.0,0.0
-63.22543489,-171.63748744,-50.18145109,0.3324,0.6913,0.0,0.0,0.0
92.46284968,267.75223113,1.42562276,0.4184,0.8026,0.0,0.0,0.0
76.04002184,-208.11355163,-84.83853184,0.1462,0.5838,0.0,0.0,0.0
77.34002596,-209.10978445,-83.70462204,0.1472,0.5865,0.0,0.0,0.0
-29.89530835,-209.90256719,-48.04202108,0.5228,0.8601,0.0,0.0,0.0
92.04417969,249.85376365,31.46745035,0.4631,0.8028,0.0,0.0,0.0
-96.92051767,148.28333465,-20.90291523,0.1304,0.7568,0.0,0.0,0.0
97.13053474,218.87346885,-42.7927402,0.3946,0.8863,0.0,0.0,0.0
-97.80703877,202.90933163,-29.66719038,0.9812,0.6692,0.0,0.0,0.0
49.02526663,-107.62870787,38.17441471,0.3122,0.0686,0.0,0.0,0.0
49.82008768,-107.02432187,37.79782348,0.3141,0.07,0.0,0.0,0.0
49.02526663,-107.62870787,38.17441471,0.3701,0.4399,0.0,0.0,0.0
48.10507379,-107.89522653,38.17947875,0.3699,0.4401,0.0,0.0,0.0
12.33356911,86.14764093,-66.37249083,0.935,0.0695,0.0,0.0,0.0
-9.55972078,269.99322755,84.89553307,0.8316,0.872,0.0,0.0,0.0
54.36193698,279.38429027,-31.90159998,0.3466,0.7901,0.0,0.0,0.0
-98.22823087,274.77029122,9.03706933,0.9227,0.7604,0.0,0.0,0.0
-97.71874118,275.88011409,10.84212269,0.9213,0.7625,0.0,0.0,0.0
-92.38002459,-193.59915086,-18.50567498,0.1089,0.3249,0.0,0.0,0.0
2.39963,144.50570799,-51.99792432,0.8815,0.4931,0.0,0.0,0.0
30.91641725,214.51927869,86.60411083,0.8012,0.9502,0.0,0.0,0.0
89.05034977,250.24910018,-59.86745376,0.3628,0.854,0.0,0.0,0.0
48.68477803,146.72019848,-40.82124058,0.8282,0.4693,0.0,0.0,0.0
74.89999711,-193.66421809,-36.00092038,0.2042,0.6097,0.0,0.0,0.0
-83.93714774,-221.69317019,-7.29498888,0.8734,0.2733,0.0,0.0,0.0
-84.90245697,-221.68143207,-12.07365018,0.8785,0.2756,0.0,0.0,0.0
-80.79134096,-221.73380944,-5.73780207,0.8697,0.275,0.0,0.0,0.0
-57.78249892,-105.08185426,22.1016444,0.5366,0.3099,0.0,0.0,0.0
-57.78249892,-105.08185426,22.1016444,0.3825,0.5721,0.0,0.0,0.0
-56.47793438,-105.02658994,20.9144392,0.3816,0.5728,0.0,0.0,0.0
-75.97393149,-198.56589612,86.79498209,0.0574,0.1961,0.0,0.0,0.0
-76.00203952,-221.6725809,-19.98141573,0.8794,0.2899,0.0,0.0,0.0
-81.29306605,-221.45525129,-10.47876955,0.8744,0.2779,0.0,0.0,0.0
-67.75167567,-221.6008515,-11.28574708,0.8643,0.2913,0.0,0.0,0.0
-65.52395601,-221.68059137,-1.97021898,0.853,0.2856,0.0,0.0,0.0
15.01089921,220.19521228,-74.33167409,0.8228,0.5864,0.0,0.0,0.0
12.69453596,219.58703518,-75.47209537,0.8261,0.5874,0.0,0.0,0.0
-39.02019742,139.10373248,-44.6064296,0.3847,0.143,0.0,0.0,0.0
-105.48862751,184.64322323,14.17732256,0.0752,0.7954,0.0,0.0,0.0
-105.80325657,242.33496194,72.01135815,0.9506,0.8485,0.0,0.0,0.0
-32.99759686,-192.89054944,-80.30179813,0.1465,0.4494,0.0,0.0,0.0
-97.99061337,2.74154769,-85.37009394,0.4893,0.3245,0.0,0.0,0.0
-91.81734062,3.76277159,-88.61239913,0.4912,0.3332,0.0,0.0,0.0
9.29609601,-158.98107159,7.73315118,0.6448,0.8818,0.0,0.0,0.0
77.63188466,-219.16267062,-33.70367221,0.5843,0.1441,0.0,0.0,0.0
16.38223419,158.88875291,75.91436056,0.634,0.0887,0.0,0.0,0.0
-50.69275702,279.86609228,-51.67081559,0.8622,0.6921,0.0,0.0,0.0
-52.37935356,279.67837762,-50.84995258,0.8644,0.6935,0.0,0.0,0.0
-52.79563628,279.74182689,-48.49469196,0.864,0.6962,0.0,0.0,0.0
49.92380741,-99.11905067,25.77050117,0.4848,0.6815,0.0,0.0,0.0
-47.21856855,279.72498111,-53.35408898,0.8584,0.6897,0.0,0.0,0.0
-50.0772555,280.5087382,-51.17684717,0.8615,0.6931,0.0,0.0,0.0
36.91947146,272.93635358,-45.40086995,0.3106,0.803,0.0,0.0,0.0
19.70506443,207.84151289,-71.19018979,0.2796,0.9227,0.0,0.0,0.0
21.20656955,206.74115982,-69.72839003,0.2824,0.9241,0.0,0.0,0.0
20.87013575,205.40521962,-68.97925246,0.2826,0.9262,0.0,0.0,0.0
-55.01639635,-207.36093227,15.1718819,0.8182,0.2866,0.0,0.0,0.0
26.9115629,-181.15332314,-74.97451035,0.2641,0.2914,0.0,0.0,0.0
9.3677461,-176.99163806,21.43120573,0.6686,0.8925,0.0,0.0,0.0
14.26567566,-172.14665195,9.83336855,0.661,0.8764,0.0,0.0,0.0
30.21431144,-193.17110624,37.06522236,0.7045,0.8798,0.0,0.0,0.0
30.81033404,-193.59502666,35.70863339,0.7044,0.878,0.0,0.0,0.0
-142.81352394,-9.27592608,10.95972392,0.7796,0.379,0.0,0.0,0.0
104.34313029,177.82753458,-6.95970014,0.4479,0.9267,0.0,0.0,0.0
-63.1370461,-221.29486741,-44.85833906,0.8975,0.3212,0.0,0.0,0.0
-67.41997083,-221.11251421,-48.79937534,0.9046,0.3176,0.0,0.0,0.0
66.7234089,-14.95191122,-26.31849664,0.041,0.6148,0.0,0.0,0.0
64.60412404,138.02588804,19.85081335,0.5208,0.0851,0.0,0.0,0.0
-81.94180309,201.09553912,-52.06334052,0.9534,0.6384,0.0,0.0,0.0
3.04181095,171.06987029,-74.12536879,0.8714,0.5353,0.0,0.0,0.0
-118.12320888,215.00255591,0.43779598,0.9984,0.7229,0.0,0.0,0.0
-118.12320888,215.00255591,0.43779598,0.0322,0.7788,0.0,0.0,0.0
-118.45973587,212.63161538,-1.35502603,0.0348,0.7762,0.0,0.0,0.0
-117.07455903,214.05178449,0.78646309,0.0337,0.7789,0.0,0.0,0.0
34.24722623,177.24887726,71.1371462,0.6654,0.1098,0.0,0.0,0.0
35.09047097,174.42666967,73.62770446,0.6602,0.109,0.0,0.0,0.0
33.30544874,176.14183029,72.24162347,0.6633,0.1085,0.0,0.0,0.0
33.8118889,-118.77560219,-36.28299599,0.3252,0.3587,0.0,0.0,0.0
33.40879967,-120.95138862,-36.2295955,0.3204,0.3584,0.0,0.0,0.0
-58.66877416,139.65981773,86.20602219,0.1434,0.9171,0.0,0.0,0.0
49.23697701,174.42676485,62.93662969,0.7596,0.0748,0.0,0.0,0.0
-53.44339382,85.19964541,-27.16716827,0.4705,0.1481,0.0,0.0,0.0
-52.36578335,84.45670207,-28.62854768,0.4686,0.1466,0.0,0.0,0.0
-67.14437101,2.83892646,-72.84964988,0.4665,0.3582,0.0,0.0,0.0
-63.5455999,1.96664575,-73.38558205,0.4665,0.3625,0.0,0.0,0.0
-62.93381016,1.85489176,-71.63076564,0.4641,0.3632,0.0,0.0,0.0
-62.04688853,1.82254453,-69.22922671,0.4608,0.3636,0.0,0.0,0.0
-59.66124761,0.65417781,-70.24004493,0.4608,0.3674,0.0,0.0,0.0
-10.53266673,189.48659138,95.51656778,0.863,0.9697,0.0,0.0,0.0
-34.6106914,-220.68695997,-50.97975788,0.9038,0.3595,0.0,0.0,0.0
-66.78879338,3.02933771,-67.93520268,0.4604,0.3577,0.0,0.0,0.0
96.47043235,216.8701058,-43.58902455,0.3939,0.8882,0.0,0.0,0.0
-69.8164021,3.46064601,-66.98704061,0.46,0.3536,0.0,0.0,0.0
36.0787409,164.47958516,58.29124308,0.4513,0.076,0.0,0.0,0.0
36.16109409,159.10286246,57.13227478,0.6867,0.0834,0.0,0.0,0.0
37.26041214,157.65942334,57.03171563,0.6887,0.0821,0.0,0.0,0.0
34.42366278,-108.14769116,-8.47015111,0.3533,0.3883,0.0,0.0,0.0
33.301848,-107.74805595,-11.8282294,0.3532,0.3828,0.0,0.0,0.0
33.09159298,-108.04966204,-14.45452844,0.3522,0.3803,0.0,0.0,0.0
-86.49843607,-192.89499089,24.69673136,0.2516,0.6344,0.0,0.0,0.0
-87.42020324,-193.28964534,21.56435799,0.2533,0.638,0.0,0.0,0.0
-86.37253686,-193.96082756,25.67384414,0.2506,0.6337,0.0,0.0,0.0
16.9585082,-176.50644151,-78.84933335,0.5203,0.2617,0.0,0.0,0.0
19.46265055,-176.08057002,-78.03915758,0.5169,0.2616,0.0,0.0,0.0
19.31373512,-181.67438439,-78.11943677,0.5185,0.2542,0.0,0.0,0.0
32.49048652,-101.61739732,-6.25825213,0.3628,0.3887,0.0,0.0,0.0
-85.44034021,-193.08995463,28.49066449,0.2498,0.6303,0.0,0.0,0.0
-88.25269729,-194.00095922,21.99848977,0.2523,0.6391,0.0,0.0,0.0
-50.52067071,-190.81533009,23.71201459,0.6167,0.97,0.0,0.0,0.0
37.76504003,-32.33982226,-15.15935166,0.5584,0.6218,0.0,0.0,0.0
58.55666327,167.23866072,50.1563807,0.4661,0.1021,0.0,0.0,0.0
59.74640842,166.38980469,49.82443792,0.7878,0.0758,0.0,0.0,0.0
-13.50281421,161.4327989,-61.31974009,0.4232,0.1092,0.0,0.0,0.0
-13.86794888,158.88948257,-61.86834229,0.4238,0.1128,0.0,0.0,0.0
-14.44260395,157.48849101,-61.63329051,0.4241,0.1154,0.0,0.0,0.0
66.46785905,278.47128702,2.76767194,0.3997,0.7692,0.0,0.0,0.0
65.16373865,279.0824621,1.83073196,0.3974,0.7683,0.0,0.0,0.0
127.93999239,-44.87844454,-16.0241523,0.9173,0.4976,0.0,0.0,0.0
123.59814312,-48.11243787,-12.77322,0.9201,0.505,0.0,0.0,0.0
136.05343271,-38.57819395,-22.40945068,0.1259,0.6495,0.0,0.0,0.0
133.57012354,-42.24355506,-18.85819713,0.1218,0.6553,0.0,0.0,0.0
108.89751082,244.91557057,-40.76498884,0.3927,0.8529,0.0,0.0,0.0
86.48348584,165.64932,-5.55087507,0.4453,0.9553,0.0,0.0,0.0
-33.70433446,276.09701541,-55.83535192,0.8452,0.6796,0.0,0.0,0.0
-10.06313322,-108.32731604,44.91130333,0.3628,0.5019,0.0,0.0,0.0
-9.40214948,-107.83542559,44.23205116,0.364,0.5006,0.0,0.0,0.0
-11.72585401,-107.78012955,44.13885608,0.3645,0.5034,0.0,0.0,0.0
-22.22522772,-107.75302085,44.08611388,0.2232,0.0589,0.0,0.0,0.0
-15.40252693,-107.75129186,44.05184334,0.2352,0.0607,0.0,0.0,0.0
-50.13568831,-192.8849659,-70.71562099,0.6081,0.2481,0.0,0.0,0.0
-46.48571761,-192.77201034,-74.7716551,0.1427,0.4294,0.0,0.0,0.0
-83.20463387,243.3046571,-43.65892185,0.9218,0.6832,0.0,0.0,0.0
-98.08235308,229.92030367,82.48069359,0.952,0.8715,0.0,0.0,0.0
-8.0254917,306.3533382,-27.20217442,0.8025,0.7279,0.0,0.0,0.0
155.31904157,13.14676368,-46.5562375,0.6713,0.7512,0.0,0.0,0.0
46.82182424,148.27186619,48.00322582,0.4776,0.0769,0.0,0.0,0.0
89.89339226,-69.29802951,47.76873319,0.7714,0.6338,0.0,0.0,0.0
91.93532454,-68.74488672,46.11901653,0.77,0.6366,0.0,0.0,0.0
95.20770468,-67.4591111,42.83871316,0.7671,0.641,0.0,0.0,0.0
-43.49841107,-189.37993316,42.5249724,0.6466,0.9682,0.0,0.0,0.0
-66.32061709,2.61503778,-75.68085139,0.4699,0.3594,0.0,0.0,0.0
-7.31245428,162.70665399,83.10136226,0.1537,0.9827,0.0,0.0,0.0
-4.7342131,167.70859772,83.51217247,0.1508,0.9886,0.0,0.0,0.0
-115.41739105,25.3207688,-16.0693837,0.7192,0.3612,0.0,0.0,0.0
-3.081062,-221.76020434,73.76838735,0.7439,0.1908,0.0,0.0,0.0
5.28867395,-221.47473022,79.34728321,0.7399,0.1803,0.0,0.0,0.0
12.9167819,-221.47461918,77.52775648,0.7316,0.1775,0.0,0.0,0.0
8.99837817,-221.46557766,80.61311197,0.7376,0.1767,0.0,0.0,0.0
-15.71285135,148.99929619,-57.75929631,0.4219,0.1276,0.0,0.0,0.0
-15.74386615,151.85403738,-57.9082633,0.4214,0.1241,0.0,0.0,0.0
-14.76264602,151.75519929,-59.70169652,0.4237,0.1234,0.0,0.0,0.0
-54.43668815,279.05203818,73.75896513,0.8767,0.8428,0.0,0.0,0.0
7.9467809,-171.31921005,15.59889151,0.659,0.8899,0.0,0.0,0.0
-98.00381081,104.62927856,16.32546494,0.1726,0.8079,0.0,0.0,0.0
70.01670351,161.41934765,36.29431772,0.4934,0.1098,0.0,0.0,0.0
34.87661124,-217.09798385,26.16709281,0.657,0.2037,0.0,0.0,0.0
50.68746297,111.55389374,3.95743494,0.2874,0.2183,0.0,0.0,0.0
-66.57637316,290.9522022,-3.30010399,0.8785,0.752,0.0,0.0,0.0
104.16183194,186.59528755,-23.7911041,0.4262,0.9192,0.0,0.0,0.0
42.86285958,127.93362367,27.33503124,0.2645,0.2474,0.0,0.0,0.0
42.93742436,129.07916055,30.0940037,0.2625,0.2503,0.0,0.0,0.0
49.38565451,119.77792614,16.33322955,0.2766,0.2335,0.0,0.0,0.0
52.4833945,132.80498881,2.71123679,0.5432,0.0731,0.0,0.0,0.0
82.83577948,204.94031097,42.97150455,0.518,0.8412,0.0,0.0,0.0
-40.82664567,59.17339808,20.32011784,0.1282,0.1735,0.0,0.0,0.0
20.95886559,121.76177854,-52.20164406,0.372,0.1993,0.0,0.0,0.0
-37.56731228,-103.03777264,43.44048585,0.2072,0.0618,0.0,0.0,0.0
-30.83727618,-103.08746927,43.54919428,0.2145,0.0631,0.0,0.0,0.0
-28.74475501,-101.55651775,42.62719313,0.2163,0.0657,0.0,0.0,0.0
99.36589211,177.3542189,-35.06898546,0.4116,0.9322,0.0,0.0,0.0
-52.36315814,-88.29248792,42.98056193,0.1843,0.0763,0.0,0.0,0.0
85.9294151,242.11972616,-67.89455549,0.3557,0.8656,0.0,0.0,0.0
30.76827907,-152.34949685,-70.75258812,0.4233,0.5273,0.0,0.0,0.0
-100.88455034,173.94992774,-5.45516185,0.0927,0.7686,0.0,0.0,0.0
102.410878,256.64546848,3.88478702,0.4316,0.8168,0.0,0.0,0.0
41.70651649,189.71010729,-73.80134924,0.3185,0.9424,0.0,0.0,0.0
-82.75081298,-192.62683842,-34.57496549,0.2908,0.6931,0.0,0.0,0.0
85.40748935,164.99066901,-6.40035568,0.4437,0.9568,0.0,0.0,0.0
48.93685404,120.97295344,-1.80598291,0.2981,0.2265,0.0,0.0,0.0
29.22596021,275.66743214,-50.07644652,0.7621,0.6737,0.0,0.0,0.0
-27.7627031,175.62240286,-74.22290618,0.393,0.0832,0.0,0.0,0.0
-18.76584078,-217.29202757,-47.58747846,0.4903,0.2316,0.0,0.0,0.0
76.50327287,197.19501123,48.95235946,0.7474,0.1331,0.0,0.0,0.0
75.93397432,196.91139301,50.910043,0.7477,0.1299,0.0,0.0,0.0
1.7100351,208.96886362,-80.56489846,0.8482,0.5815,0.0,0.0,0.0
3.39468405,205.99407642,-77.8747526,0.8486,0.5764,0.0,0.0,0.0
1.05505029,207.52999285,-78.40872577,0.8501,0.579,0.0,0.0,0.0
47.06797965,118.34951656,20.72153558,0.2707,0.2335,0.0,0.0,0.0
-4.15467591,-192.70711761,-80.72459233,0.5469,0.2427,0.0,0.0,0.0
-15.96508995,-192.57273206,-80.18944534,0.563,0.2447,0.0,0.0,0.0
-30.78329275,-164.70735217,12.18585228,0.622,0.9289,0.0,0.0,0.0
150.06233316,-25.61691231,-7.12942297,0.7247,0.7185,0.0,0.0,0.0
153.1423827,-22.18172135,-9.7354009,0.9429,0.4585,0.0,0.0,0.0
150.06233316,-25.61691231,-7.12942297,0.9436,0.4639,0.0,0.0,0.0
-14.05624549,232.77437864,-80.37349581,0.849,0.6159,0.0,0.0,0.0
-15.08381432,231.7608559,-81.19343484,0.8511,0.6154,0.0,0.0,0.0
156.12043755,-19.3886925,-12.50103552,0.9418,0.4534,0.0,0.0,0.0
161.99745773,-16.00932103,-18.44953229,0.9379,0.4439,0.0,0.0,0.0
159.04836747,-17.73391972,-15.22436932,0.9401,0.4486,0.0,0.0,0.0
58.25845964,274.06343465,44.60833308,0.7362,0.8547,0.0,0.0,0.0
-114.11173994,252.9975004,-5.08011174,0.9499,0.7381,0.0,0.0,0.0
-114.3535689,251.66129054,-5.80399304,0.9511,0.737,0.0,0.0,0.0
64.26725601,146.76378813,37.62238228,0.4968,0.0904,0.0,0.0,0.0
13.38418688,-172.03182464,71.5667374,0.2476,0.496,0.0,0.0,0.0
39.3339025,297.56977051,-2.98829298,0.7437,0.7657,0.0,0.0,0.0
102.96087212,204.92559074,-48.17556593,0.3922,0.9024,0.0,0.0,0.0
-67.00519504,291.53146229,8.09820456,0.8785,0.7635,0.0,0.0,0.0
102.87625459,175.66724563,-7.83078176,0.4465,0.9302,0.0,0.0,0.0
-43.12791493,-208.71860385,-48.34770776,0.8872,0.3554,0.0,0.0,0.0
-37.13968008,-175.46081343,22.54089179,0.6285,0.9455,0.0,0.0,0.0
-51.42166221,-219.95204296,-45.30008872,0.8957,0.3385,0.0,0.0,0.0
-53.24139911,200.1292385,90.68648432,0.9181,0.9433,0.0,0.0,0.0
-53.59318565,199.33139568,90.48541359,0.9188,0.944,0.0,0.0,0.0
65.92447952,-191.62108821,-28.61927615,0.2236,0.3545,0.0,0.0,0.0
109.42828774,257.69488765,-19.14055629,0.4082,0.8321,0.0,0.0,0.0
-50.8698241,-208.15287431,42.14599785,0.79,0.2588,0.0,0.0,0.0
-48.77369028,-207.16481059,40.88183067,0.7906,0.2615,0.0,0.0,0.0
-48.6286175,-205.57626299,39.3603886,0.791,0.264,0.0,0.0,0.0
-48.23558101,-205.65647872,40.46786385,0.7899,0.2635,0.0,0.0,0.0
-50.97794165,-209.87219085,41.79173283,0.7915,0.2574,0.0,0.0,0.0
-49.81222394,-208.44980102,40.80821762,0.7916,0.2599,0.0,0.0,0.0
-38.81287693,-113.34188618,47.6992721,0.3577,0.5381,0.0,0.0,0.0
45.92340244,-219.94547596,-57.58404547,0.5476,0.1711,0.0,0.0,0.0
-122.36718766,137.70331196,52.81494865,0.1218,0.8413,0.0,0.0,0.0
28.35993123,-110.99902196,39.92207721,0.3483,0.4557,0.0,0.0,0.0
-121.78388268,244.48988943,7.32872555,0.9667,0.7498,0.0,0.0,0.0
29.77590476,-111.99442994,39.57744458,0.3468,0.454,0.0,0.0,0.0
32.25332505,-112.54626408,38.00492189,0.3452,0.4506,0.0,0.0,0.0
62.13352058,-167.92557836,-11.54535472,0.2529,0.3807,0.0,0.0,0.0
28.56871303,-190.72713561,30.2689254,0.6969,0.8769,0.0,0.0,0.0
68.43705467,199.76216862,55.22959779,0.7374,0.1189,0.0,0.0,0.0
63.12279777,-167.91988379,3.17355294,0.2505,0.3977,0.0,0.0,0.0
26.9115629,-181.15332314,-74.97451035,0.509,0.2528,0.0,0.0,0.0
54.04002315,132.14238017,14.77584743,0.5283,0.0716,0.0,0.0,0.0
-67.77156702,290.01860967,8.44857737,0.881,0.764,0.0,0.0,0.0
-69.92896903,286.97682003,15.27621629,0.8863,0.7721,0.0,0.0,0.0
-103.14162323,230.15907913,70.11052911,0.9654,0.8597,0.0,0.0,0.0
52.30909143,70.62121641,-34.87346257,0.5572,0.6531,0.0,0.0,0.0
-109.04283344,233.01129821,-21.86365215,0.9601,0.7072,0.0,0.0,0.0
-108.37825787,234.45054968,-23.25978786,0.9576,0.7065,0.0,0.0,0.0
-107.96164998,232.77950217,-23.94664007,0.9587,0.7046,0.0,0.0,0.0
-106.33080551,234.53043231,-24.72933437,0.9557,0.704,0.0,0.0,0.0
43.5577163,237.15872307,-69.20086489,0.302,0.8731,0.0,0.0,0.0
57.88196358,61.24894261,-31.87620243,0.573,0.6521,0.0,0.0,0.0
-65.21375254,203.52477366,92.86639496,0.9297,0.9289,0.0,0.0,0.0
18.46280707,70.63287521,36.17839194,0.2141,0.1889,0.0,0.0,0.0
19.49042943,-177.90115159,-30.23897536,0.6228,0.834,0.0,0.0,0.0
-29.9599235,149.84899293,-58.6647253,0.391,0.1187,0.0,0.0,0.0
67.09619715,212.67614091,52.33280163,0.5257,0.814,0.0,0.0,0.0
66.63962415,154.3514323,0.69764403,0.543,0.1065,0.0,0.0,0.0
66.06143476,154.95201134,-0.59914598,0.5446,0.1069,0.0,0.0,0.0
55.63355945,145.38811282,-24.64107049,0.5781,0.0953,0.0,0.0,0.0
104.31009701,233.3980215,4.05914808,0.4453,0.8475,0.0,0.0,0.0
103.02666108,231.47214587,5.72642928,0.448,0.8486,0.0,0.0,0.0
121.01229992,-52.19366928,-9.63161673,0.1051,0.6705,0.0,0.0,0.0
119.83827432,-46.54176711,-13.44915298,0.1044,0.6622,0.0,0.0,0.0
117.0091587,-52.2028377,14.64530453,0.7449,0.6736,0.0,0.0,0.0
121.52742867,-48.26276505,9.51258987,0.741,0.6797,0.0,0.0,0.0
-111.36353007,-61.82049361,52.12238403,0.8118,0.4477,0.0,0.0,0.0
-109.17809935,-63.53272763,54.38914482,0.8129,0.4509,0.0,0.0,0.0
-107.7985457,-63.16336565,55.21704673,0.8118,0.4525,0.0,0.0,0.0
-112.1518555,-62.62760003,50.90015285,0.813,0.4465,0.0,0.0,0.0
-110.2176125,-64.30048757,53.18560738,0.8141,0.4492,0.0,0.0,0.0
-109.9104308,-63.93203767,53.75504473,0.8136,0.4499,0.0,0.0,0.0
-110.59265319,-60.20753391,51.73407847,0.8099,0.448,0.0,0.0,0.0
-57.89619604,-38.14458959,2.64212467,0.3522,0.3421,0.0,0.0,0.0
-58.61494142,-43.66869701,7.02009641,0.343,0.3384,0.0,0.0,0.0
108.93336759,189.9454089,-29.75280327,0.4187,0.9154,0.0,0.0,0.0
96.03733558,247.86031455,-58.78107936,0.3697,0.8559,0.0,0.0,0.0
-3.35250813,-159.44139603,12.93252029,0.6445,0.9001,0.0,0.0,0.0
-82.30162389,191.02334852,86.74851343,0.068,0.9105,0.0,0.0,0.0
-78.50938011,190.15458528,87.71657477,0.0712,0.9148,0.0,0.0,0.0
17.44215421,166.67786436,-66.32714047,0.8558,0.5211,0.0,0.0,0.0
28.87593836,195.1479475,-65.53672914,0.2956,0.9409,0.0,0.0,0.0
